"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","51.9076074483131","51.2590520042844","51.4096506281189","49.9885120537525","50.3325283920453","50.2343600231748","51.1768639691718","49.3467978501105","55.8025810879148","61.5225562057861","64.1269951505759","64.3527882674091","63.5807979781215","65.8049610359765","65.7834155707563","70.3058806307107","70.5808789510046","70.1961991950203","69.6534190735003","67.1248073657406","66.5392347412291","66.2624665190491","65.9748510711837","66.0362683141751","66.0215138804154","65.8146007520064","65.1435078283379","64.8612489891763","64.4163209635","63.6494396390908","63.0361439279235","63.2950489394269","63.2627803587646","63.1751957985565","63.0977173395054","62.6804693512052","62.4166323945369","61.911092362068","61.4055499680205","","","","","","","","","","","",
"Australia","AUS","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","75.3509848829179","75.9674347479325","73.7714681962981","72.7922241941118","73.6403452451731","76.084409227284","75.7453897259369","73.6169430626917","72.5002858418693","71.3753737005326","70.366380874058","67.9370941786244","67.5828432647569","65.1179611136635","64.7260668926557","67.1201960831884","65.7687079512243","63.7502223562167","64.8399551007323","64.6065668568005","65.6595073230393","64.4888961462347","62.8522217240452","61.8867696159901","64.453983117052","61.81581213625","62.7243360456003","62.5711286751764","62.3246019640044","63.4293838477056","61.3111145624024","60.910376407783","56.8894435513214","53.989450488077","58.8583278457256","57.4006659172588","57.6925752815445","58.0849501526799","56.8210044631438","","","","","","","","","","","",
"Austria","AUT","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","52.2314287526711","53.6123415787031","53.3949415011385","52.9014586695672","53.5095717814984","53.4909229200312","52.8417980757534","52.7680849396929","53.0608920639007","53.1250929933465","52.2448306536452","51.3482503830644","51.4558878350845","51.5323194285061","51.6348671555926","51.2651367435525","51.0781987198986","50.9342975474363","48.9105339038397","48.7782113570886","49.5991311919986","49.0296923824712","49.5092894969076","49.5991958142492","49.110598676821","48.9246695295656","49.0149478838418","49.2720053986643","49.3226955140928","49.5194342567551","49.3548398035703","49.1049156389284","49.0619104731633","48.4881017808062","48.6439537439","48.9420946633506","48.4375587591017","48.1355076573999","47.9625806512949","","","","","","","","","","","",
"Azerbaijan","AZE","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","55.1172049734102","55.5989742847301","54.9930757102129","53.8036840450991","52.7032051043619","51.6887141950099","50.0039581966053","48.5172157648699","47.5223998405219","46.3573595197897","45.2890270880901","44.0312673098241","42.9123574063379","41.8398844007125","41.1597420134185","40.0280940343318","39.0031331212116","38.2534795761664","37.1869523143317","37.2290096013044","37.1707651472577","37.6321081452435","37.3762825148447","36.8040786328549","35.6191293180338","37.0700390206417","38.9384996877253","41.2252218140809","42.1067239714345","41.1361208809101","41.4278772240455","41.6042502261929","42.2157252136082","42.2811269650659","42.5911897314039","41.1629996126173","39.2501640341559","35.7002160966442","32.0950257803654","","","","","","","","","","","",
"Burundi","BDI","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","41.1431705089856","41.4743621044454","42.4448658023677","43.6173427431526","43.6751416219882","44.0379781435617","43.7158537679485","43.7300476417143","43.0956725023578","43.0836989863499","37.1223715677938","31.6816510983042","31.0022646986835","30.5776636024987","30.7912187018507","28.5130934929028","31.754874632627","30.3161832899344","30.0327700751894","29.463348096084","29.9532531046028","29.8731961679327","30.1124685749452","29.5836507256714","26.2444048552389","23.1650619517566","21.5762558423854","20.4165410085965","20.2044636595095","27.6516137901074","26.0172198721569","18.9915891043549","18.9897880682664","17.600329541925","19.776760867097","20.1038832275343","21.1812426773339","21.8190017086292","22.5945934670325","","","","","","","","","","","",
"Belgium","BEL","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","37.5170253269197","39.1916018638976","39.0211949862252","39.5317969750465","40.8207146678753","41.3336240201848","40.8420464949648","40.8393856104298","41.8761822552547","42.421113154748","42.6513753367147","43.024407952596","42.9642125537619","44.1774002868654","44.334060393051","44.1150705663985","45.3890855108386","47.6309170401199","50.6163649257548","51.267023601951","53.315708071758","53.8121452534129","54.7435065406983","55.6191517663302","55.4755684504579","55.4272720362291","57.8430161793623","56.9410845802924","57.6645641709682","59.4446610405466","58.943225932044","60.0811549290913","60.0622325368465","59.5258720300618","58.8594589223192","59.2549471803205","58.7983629162324","58.4518316658267","57.8509180703137","","","","","","","","","","","",
"Benin","BEN","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","33.8020650434317","34.1749448435281","35.0782502484572","35.7346772520403","36.4627074340767","37.1160106153126","37.0886643970109","36.2765739436647","37.4840133770117","37.0942920951198","36.6819649366011","38.0454482784536","37.3170055940728","38.4604116769268","38.7752530731741","39.7050196067392","37.2154759195114","36.766811836568","37.2245202685858","36.3444008505971","36.1999979413973","37.4826528408693","36.6435820820172","36.7356801946387","38.1352802232128","35.5458637480296","38.1186013999893","38.3129031201433","48.9468168236961","41.0210804631406","46.3293475954878","42.8341514757792","41.8184695380237","44.7255706933255","48.6742923759885","45.4486484919642","45.5002760171541","45.7045368211663","45.8333289696797","","","","","","","","","","","",
"Burkina Faso","BFA","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","69.1826741413326","68.5189845063427","66.7029159716511","65.4568545199681","63.4775881087534","64.1259494170607","64.9572367806746","65.8911104654608","65.0735706705055","66.3533081825346","67.8925051170437","66.9166461299404","68.2326444231232","67.5594352710697","67.438810113067","69.1214020320069","69.1992279535668","69.3560772933172","69.1305498912386","69.5787696468436","70.9664138908252","69.9019704896881","70.7444511132737","70.4461940866506","70.386676847259","71.1412983333889","71.3202388685905","71.6955757593628","71.6171585126976","79.2668759113991","79.7187118997086","74.7071006760329","75.0910388694389","75.3448429525792","74.9260459287569","73.4202636436362","72.2145180635511","72.2829994237775","70.4328301006372","","","","","","","","","","","",
"Bangladesh","BGD","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","89.3407913270389","88.5597661959556","88.4386698010957","88.1522563760555","87.8425045330033","87.9210346842839","87.2053041866428","86.8658996219139","86.7429138978493","86.4422154861748","85.1926788928516","84.9058363170318","84.4069920332553","82.9893329158976","82.7110464765456","82.5724053491724","82.1876338315119","81.2935771836295","80.528455379764","80.2782706103771","79.646459314208","78.8413269003704","78.203754999803","77.173480596018","76.5866145255212","75.9011051175312","75.5502494302307","75.2239829192052","74.0695545152855","73.4674364627434","73.6485901573227","72.538210949315","72.6488533870306","71.8803746957717","70.7406218540953","70.6282312264837","69.8445490142828","69.5324014691699","68.8658980070332","","","","","","","","","","","",
"Bulgaria","BGR","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","47.3467941354144","47.6817592356774","48.3618346400265","47.5417141701855","47.1422237948087","47.212561578692","47.8214205545043","46.9790056373695","46.4765487188493","45.8407354484191","45.2402525140833","44.0604789335084","43.4713029673572","42.5357517393944","42.0527694546971","40.6703822339831","39.046776218102","38.1590505179184","37.178686636054","36.0304214371564","35.0804694594052","33.6591844618873","29.6369890925854","24.0084626030694","19.8509088224637","18.0362459142024","17.8155833923771","16.7207025309047","16.6208825608796","17.5949626410783","17.1208791740956","15.9650658513011","15.3923650530559","16.2396742629219","16.422931778911","16.085631900698","16.0345216947614","15.853891937449","15.8180502414938","","","","","","","","","","","",
"Bahrain","BHR","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","0.797744706692476","0.823845883972801","0.87116837690707","0.798778003062657","0.640857657705275","0.68458925847164","0.664189820209257","0.622812239467068","0.620704981433875","0.65243165404933","0.640934257538868","0.59082945477963","0.66020590731234","0.678409908609004","0.671506785389909","0.691567419755282","0.775170515435908","0.856651349355366","1.01898430103151","1.10344015903377","1.08336942703337","1.139799065495","1.06512362878497","0.973153575391884","0.93537104050703","0.855282906900365","0.846646140406126","0.785043926272028","0.762898581484245","0.768983243107538","0.778566368487656","0.685069663468752","0.887268743815729","0.735522069058104","0.642118445473245","0.628340565046517","0.57631651776956","0.544397824099614","0.508290600406929","","","","","","","","","","","",
"Bahamas, The","BHS","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","9.63361855859853","8.86208306762377","8.29019695939404","7.5595492060429","5.94678174108212","5.53362510593888","5.6774412656718","4.79479056012545","4.67559413263589","4.48692219629739","4.20779289115013","3.98894629811543","3.90946232042002","3.83720845677488","3.84371631370289","4.0056242726582","3.87350162654587","3.5859555838566","3.4032867186579","3.33728668094582","3.22211978340601","2.90292013173646","2.80268030155161","2.69646644353813","2.55911007231806","2.65471000658158","2.80095815334013","2.64459172372352","2.8606021516442","2.13272700304823","2.36051872726279","2.39578882062921","2.24038381942269","2.33178248925769","2.33731556354694","2.28093595096093","2.11300121238336","2.07684543605583","2.04593719992709","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","54.0493362718428","54.3843172461945","53.6350514079264","54.34635247333","53.703884710996","57.3106014254508","56.6962258923183","55.5406745858949","53.9642575412939","52.41721900678","49.1758293544723","46.8565276645822","42.8543440699095","39.3797500474371","38.8977433626577","37.6978405331095","37.5611564126028","37.4572434651392","38.5615514198049","36.8394622519185","34.9598569552535","36.4199704970543","36.3301377723725","38.6050350496702","64.0961109002507","61.6801059672359","57.354944852828","45.8289008383052","42.9645615795634","43.6419693887647","37.3079651258322","43.3493411243268","44.1072362982092","39.6599649418629","43.452259417589","43.5663013138464","43.0332770782026","42.1011029397855","42.1274233778741","","","","","","","","","","","",
"Belarus","BLR","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","84.8134543709322","84.9972907168528","84.8280625462114","84.5176238890585","84.3267456360245","84.1495403161724","83.5849139135249","83.1067395617399","82.8430718983824","82.7138205123004","82.3305721524716","81.9415297761596","81.6541621091208","81.4396604217481","81.2221292603184","80.9419141151228","80.5660516132153","80.4236022794907","78.8602073927952","78.3746227246218","76.5291461639659","76.0401317527859","74.618374654248","73.2509031236281","71.508343630592","69.6010565198444","67.9396573277465","67.381063778192","66.6056445944837","65.1879383837501","62.7630040031695","61.9643203021835","60.0224368166826","59.9039931937384","58.8922270042438","58.0156403898137","56.7319762769678","55.2924378570382","53.7869482162829","","","","","","","","","","","",
"Belize","BLZ","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","63.3288424989742","67.170902771785","67.111678638718","66.9909591533523","68.7874332201008","69.6322904381304","70.0828159192244","67.9748234716218","66.237536762772","69.5648132813975","68.0827775061821","66.9704844939818","69.4593776325128","64.1185519609733","64.8791833920254","64.6659445647902","65.1608479415579","66.5146228740862","67.0200119236358","66.7827512860551","67.1468032231451","68.2062012401452","67.8692244072113","66.3535901337182","65.585057327638","61.0980005140693","60.7872521138983","58.9807449502941","57.1652929679431","58.8762775462457","57.8816892088703","57.0927907325355","57.4472788944282","59.3904305122477","56.7638694887416","58.092267107461","57.6251244534698","57.1551455586373","56.4145770430004","","","","","","","","","","","",
"Bermuda","BMU","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","9.08026419029261","9.23122973562481","8.33760938039653","7.26924795657156","5.86382568160679","5.83440193604913","6.17600413572014","5.85591296904179","6.24820720513478","6.90461145625077","7.4216224145876","7.40574999261848","7.02307372763409","6.49448529035909","6.16275444108987","6.22802213080618","5.42113277599598","6.00985130838436","5.9290174840517","6.82876298307885","6.98124477286539","7.03557512704619","6.73984026582013","6.19641070094556","6.25279892442092","5.99989862744268","5.70853089750039","5.70400749334044","5.70193141368919","5.66235309103631","5.5911176794243","5.54516481391684","5.56242198287539","5.44153901511593","5.16809160886349","5.1085537904974","4.94792484617721","4.86148875213056","4.71947809508503","","","","","","","","","","","",
"Bolivia","BOL","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","46.2692711741474","52.5398983207197","46.6879830323102","49.5675463221889","50.1660071670204","48.47314056933","46.6415722288945","52.6786051983994","50.8999260890057","51.5399583991332","51.1795926275033","52.1819963589398","51.102558431952","53.0838969918268","57.1062890878868","56.5760834146212","53.0888179784459","50.3867264426898","53.8099019149223","53.43254412219","51.0187087497937","51.9234053410068","50.9092670422622","48.6380797819223","53.5533883933156","54.1003352021686","53.6614773796916","53.0267653373192","54.9133191648717","32.9395855777372","53.6842043552395","53.1546587143901","44.9929277207128","50.7243412202519","18.8420079049706","34.9068140793917","51.68264377544","50.2526739207319","48.2903785844532","","","","","","","","","","","",
"Brazil","BRA","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","60.8590140152599","67.892318962023","64.5971390156897","68.0493332830604","66.9014522934143","64.8655832702957","64.6792246788694","69.4816972584538","65.8861302632624","64.6365926424428","64.7418204073274","66.9040743005508","66.2007194246985","64.9912569667813","68.2454028942534","66.6609401103053","66.4414508681542","64.1560462578293","66.59359437726","66.5283901929101","65.5497611293083","67.8382855475463","67.8190817959937","66.740596058215","72.0397677620853","71.2914208641042","69.6960650538444","69.2209995600291","66.6721553265294","68.3066423013447","71.5763195522675","70.3327495385189","70.0309555625384","67.4365714742508","65.0733520239099","61.4773980886448","74.1640314197788","74.7877112067767","74.9655552682756","","","","","","","","","","","",
"Barbados","BRB","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","41.6659428229487","41.3209599628237","38.9881510057462","38.260582106849","36.1867074310798","32.9850390576349","33.7504224757006","33.6225470227171","35.346829026873","36.2171964632343","36.9846842435913","37.1742253415561","35.4937971124317","34.7858440781685","34.7219457026845","34.7391898630455","36.6650540633112","37.5300768245867","38.2588565551442","41.983113397638","41.8668570665939","41.8811483086599","41.7587802809369","39.4671574308665","39.3719735738019","38.5231158896886","39.508069951412","32.8783100373381","31.1338883203565","29.6854819805788","32.7337324862722","24.6188195482446","24.2422466110487","23.5019789301908","18.3445669556381","20.3677964434648","18.767809788155","19.2045363292618","18.4850062093495","","","","","","","","","","","",
"Brunei Darussalam","BRN","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","3.32380228849206","3.6253705951992","2.52277700958434","1.65289144864714","2.01583322798381","1.79088607223674","1.42052631310486","1.0864753377941","0.97210543168391","0.996949127655978","0.816956452419632","0.937686950902783","0.837555788959575","0.689090439281346","0.956252828268579","0.746949047500136","0.454279197560061","0.489923893577495","0.560072217819436","0.588756502703497","0.346675198700191","0.35182848026613","0.334082582893677","0.271764846343455","0.304304599841542","0.249823424018916","0.273310083481354","0.344061242445597","0.19454259505311","0.382635448622865","0.393896933066164","0.412661317839677","0.395076587078442","0.41913611357896","0.375922378249477","0.307551718364736","0.308584892509505","0.328185091244863","0.307308033552172","","","","","","","","","","","",
"Bhutan","BTN","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","52.8807767732129","52.9743163324178","53.1342736719972","52.9278247225991","52.7936023868282","53.3408982556396","53.6157036674993","53.4649607116662","52.7802312479767","52.4570485896509","52.3654928268136","52.3514693391995","52.8602331516529","53.4697097036711","53.9087237757897","54.4605332689007","54.9762390282453","55.8653903137035","51.8922348482317","51.3328740834754","51.3133771055615","50.1056867632157","36.2183235080932","36.1215434238023","36.929700722708","41.1838265618966","40.0205928378572","43.4659625151299","42.5718834051059","37.5673075272713","29.5602757052991","32.2748568801201","38.9859095059349","34.3943593076542","39.7140356527898","39.4882641706288","36.1329810340445","42.8277554659521","42.7905218965868","","","","","","","","","","","",
"Botswana","BWA","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","94.6167669388389","92.852519752402","93.6710007028204","93.8927924707115","93.8780133459628","94.1417327478126","93.842405922818","93.9814983446134","93.5499826061709","93.9256182638731","94.5599600648034","92.9244047129399","92.9390476972051","92.5697039937648","91.1627562063783","90.3147020835233","89.3090367724087","90.7659137565207","88.2454014323167","88.7996890826029","90.0868276488264","87.5357031060445","89.6417174986005","84.0623375670844","85.7052120326184","86.9378028573569","85.4829167530777","84.8941364465911","77.8552568867499","82.4771869270431","82.0674779987145","84.1345548266763","84.045227019404","83.0679611262139","82.9538089798495","82.6787745856649","80.1482530188024","80.6334885446655","79.9091806219347","","","","","","","","","","","",
"Central African Republic","CAF","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","77.8207283667625","77.7848777089399","77.772391762869","77.8297681569572","77.4864592285119","77.5865299376387","77.6330766481059","77.8633824092857","77.7137045221742","78.0306192923468","78.1841570286899","78.0838452161815","78.1952566288747","78.2563761878882","78.1549455534715","78.1009995696434","78.1264665859047","78.1244598183468","78.0951577429604","78.200541336113","78.2857042822471","78.3169637642275","78.3194345078355","78.2959178914953","78.3462289821141","78.3877575385793","78.4855329515983","78.4826753632932","73.3482354963109","77.4246627129721","75.6417030901122","73.0335742681373","69.2130676141363","75.2082799395529","76.464882769939","76.4430922230372","76.1964569770025","76.081075408247","75.9985231845115","","","","","","","","","","","",
"Canada","CAN","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","28.0848393712709","27.8882055347178","29.057144615807","28.7706212430159","29.7183335659197","31.1642626072973","29.5455561291536","30.0305237289691","30.2789514169454","25.6626450694278","24.6450617472284","24.9442713066234","28.3754549810441","27.6370714943276","26.6296428276519","25.2797023094475","24.763920973078","24.1468179924389","23.3419917521116","20.2389028971495","24.5269720698209","23.2902640121358","23.6112542202873","22.1557567580455","19.3150711314376","19.4996712227015","22.9475415867036","23.0465354933955","19.8849925532549","22.0051436790858","22.8229406093607","23.2861828794453","22.8121957134598","21.7464617635783","22.3505888452119","24.0857818184561","25.2279893333359","25.9033583198879","26.7967006541584","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","34.3879674625961","34.7357853513815","34.852434283892","35.0052353118513","35.2240242605977","34.8339299834318","33.884317703849","33.7282679737228","33.4594015952068","33.1762009203","33.5508519513984","35.082491544876","33.6578439279305","30.4396235297317","31.9189245212072","31.7250324941863","31.4481370530042","31.0843037880066","30.8921563130604","32.1642314614368","34.2740216981727","33.4138991659936","31.6835489845192","30.6439990760821","28.5417237690864","27.3599055700834","27.4172953390582","27.6908580608626","28.590715304935","28.6245114854302","26.0236392217616","25.5537773264874","25.2906351868623","25.8933377911132","26.1802262079301","26.4211637837183","26.2329983681589","26.6530013190282","26.8641690875723","","","","","","","","","","","",
"Switzerland","CHE","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","75.3063918485917","75.240147785946","74.93766422928","74.1305771186183","74.2497369245465","73.9193138772974","74.0233882398912","72.7605190108578","72.8894961314902","72.847525743802","71.8536430933094","69.911842128547","70.1298769805137","68.5601913546046","68.6750677337777","67.227715289098","66.6054345510868","65.3488935375429","64.4758092441175","63.3729935368368","62.1876721758299","61.9284276372896","61.761706014901","62.0442106963314","61.3969211869565","61.9175331976186","62.1255142961161","61.4667049335344","61.6903625567251","62.7084142957947","62.6375964739084","63.2795093114007","63.8845841092824","64.284322941211","64.7142589278116","64.7866378690677","64.8186239840787","64.5856564894988","64.5597174157361","","","","","","","","","","","",
"Channel Islands","CHI","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
